OTU_ID,CE1_1,SBE1_2,SE1_3,CE2_4,SBE2_5,SE2_6,CE3_7,SE3_8,SE2_9,Control1_10,C01_11,SB01_12,S01_13,C02_14,SB02_15,S02_16,C03_17,SB03_18,S03_19,C04_20,SB04_21,S04_22,C05_23,SB05_24,S05_25,C06_26,SB06_27,S06_28,Control2_29,C61_30,SB61_31,S61_32,C62_33,SB62_34,S62_35,C63_36,SB63_37,S63_38,C64_39,SB64_40,S64_41,C65_42,SB65_43,S65_44,C66_45,SB66_46,S66_47,Control3_48,C121_49,SB121_50,S121_51,C122_52,SB122_53,S122_54,C123_55,SB123_56,S123_57,C124_58,SB124_59,S124_60,C125_61,SB125_62,S125_63,C126_64,SB126_65,S126_66,Control4_67,C181_68,SB181_69,S181_70,SE1_71,C182_72,SB182_73,S182_74,SBE1_75,C183_76,SB183_77,S183_78,SBE2_79,C184_80,SB184_81,S184_82,CE3_83,C185_84,SB185_85,S185_86,CE2_87,C186_88,SB186_89,S186_90,Control5_91,PositiveControl_92,PositiveControl_93,PositiveControl_94,Water_95,Water_96
BOTU_1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1933,0,1,0,0,0,0,0,0,0,0,3,3,2,2,1,0,1,7,4,2,0,4,0,2,1,8,1,4,0,4,0,2,2,3,0,4,1,2,1,1,0,3,2,1,1,0,0,0,2,0,5,5,0,1,1,1,0,1,2,2,1,0,3,1,1,0,0,1,1,2,0,1,4,1,0,2,0,0,0,1,3,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0
BOTU_1934,0,3,3,3,4,1,2,2,1,0,0,0,0,0,0,4,0,2,1,1,0,0,0,2,2,1,1,2,0,0,0,1,0,1,0,2,0,0,2,1,1,2,0,1,1,0,0,0,0,0,2,2,1,0,0,1,0,2,0,1,1,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1935,1,0,0,0,1,0,0,0,0,0,1,2,2,6,2,2,3,3,1,1,2,4,1,3,2,0,2,1,0,2,1,0,1,0,1,0,0,1,4,2,1,1,3,1,6,0,1,0,2,1,2,3,1,1,2,1,1,1,1,3,3,0,3,1,2,2,0,4,2,2,1,2,1,1,2,3,0,0,1,1,0,1,0,2,2,1,0,1,0,2,0,0,0,0,0,0
BOTU_1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,1,0,0,0,2,0,0,3,0,0,4,0,10,0,0,0,1,0,0,6,0,0,0,1,0,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0
BOTU_1938,0,3,0,0,4,1,13,0,9,0,1,1,2,1,1,2,0,0,1,1,0,1,2,3,1,0,5,1,0,1,0,2,1,0,1,1,0,1,1,0,1,2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
BOTU_1939,9,24,4,16,44,7,20,7,3,0,1,3,1,3,1,1,2,3,2,0,3,1,5,3,3,1,2,2,0,1,1,2,0,6,1,2,2,2,1,4,2,5,0,5,0,1,0,0,2,1,2,1,2,4,5,1,2,2,1,0,1,1,2,3,1,1,0,2,1,0,5,3,1,3,4,2,1,1,7,0,3,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0
BOTU_194,8,34,15,21,46,18,27,34,9,0,11,12,19,18,21,12,17,21,37,22,13,27,21,19,20,30,18,25,0,23,10,21,28,27,22,20,16,44,16,19,19,22,14,22,20,11,19,0,17,12,20,14,9,24,27,11,14,10,13,23,22,21,33,22,25,16,0,24,18,23,5,13,11,24,15,16,15,7,15,6,10,13,0,21,16,3,6,0,10,23,0,0,0,0,0,0
BOTU_1940,4,7,1,1,3,2,4,3,1,0,7,15,13,17,11,12,13,12,12,13,8,18,20,16,10,20,9,13,0,5,7,13,9,16,18,19,8,15,14,12,11,23,7,14,6,12,4,0,6,1,7,9,10,7,9,9,6,8,5,13,8,10,24,16,9,12,0,18,6,6,4,10,11,14,4,4,8,8,6,1,4,3,9,12,4,3,1,1,0,9,0,0,0,0,0,0
BOTU_1941,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
BOTU_1942,2,0,0,2,1,3,0,2,0,0,4,3,10,3,3,7,4,1,10,5,4,8,8,8,6,2,3,5,0,4,3,9,3,5,5,9,6,8,6,5,4,5,5,3,3,3,3,0,2,2,5,4,0,5,4,3,1,5,4,3,5,8,3,3,2,4,0,5,7,4,0,0,6,5,2,5,3,4,0,3,3,3,0,8,9,0,2,0,0,2,0,0,0,0,0,0
BOTU_1943,0,0,2,2,2,1,3,1,0,0,1,2,3,0,0,0,1,4,1,0,1,1,1,0,4,5,1,2,0,2,0,1,2,2,0,2,0,1,1,1,0,3,1,2,3,0,1,0,2,0,1,4,0,4,0,2,2,4,2,2,2,1,2,1,0,2,0,1,2,5,1,1,2,3,0,2,1,1,0,0,0,2,0,0,5,0,0,0,1,3,0,0,0,0,0,0
BOTU_1944,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1945,0,0,1,0,0,1,0,1,0,0,0,2,1,1,0,2,0,1,1,3,0,1,2,0,3,0,0,2,0,0,0,0,1,2,1,0,0,3,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,2,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
BOTU_1946,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,2,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,4,0,1,1,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BOTU_1947,0,1,1,0,1,1,1,0,0,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,1,0,2,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,3,2,0,1,0,0,0,0,0,2,1,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0
BOTU_1948,4,1,2,2,0,0,2,3,0,0,2,3,1,0,3,1,0,2,4,5,3,5,6,4,5,3,5,6,0,2,0,4,4,4,6,3,3,6,5,0,5,1,2,1,6,2,3,0,2,3,4,4,2,3,2,3,5,3,4,1,2,6,5,2,4,2,0,1,2,2,0,3,1,3,1,2,3,1,1,1,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0
BOTU_1949,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,1,1,0,1,1,0,1,1,2,0,1,2,1,0,0,0,1,1,0,0,2,0,1,0,1,1,0,1,0,3,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_195,21,9,6,4,7,4,2,3,2,0,22,28,35,25,24,26,26,40,56,35,38,63,37,40,33,41,30,39,0,17,25,37,30,40,24,37,25,45,34,29,48,39,23,41,33,24,23,0,21,21,41,43,16,39,29,23,27,22,30,32,25,26,30,33,24,24,0,29,19,32,20,28,24,31,7,24,19,18,18,17,17,17,1,29,23,4,6,0,12,18,0,0,0,0,0,0
BOTU_1950,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,2,0,1,3,0,1,0,0,1,1,0,2,0,0,3,3,1,2,0,3,1,1,2,1,1,0,1,0,0,0,2,0,2,1,1,1,1,0,0,0,1,1,3,2,2,0,1,1,0,1,2,1,0,0,1,2,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BOTU_1951,2,8,2,0,14,5,1,0,5,0,1,0,0,3,1,4,2,0,2,1,0,2,1,3,0,5,0,1,0,2,0,1,0,3,0,0,2,1,6,1,2,2,0,0,1,0,1,0,0,0,2,1,0,1,0,0,2,2,0,0,1,0,1,2,3,1,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BOTU_1952,0,0,0,0,0,0,0,2,0,0,2,0,3,2,2,0,1,0,4,1,0,2,1,4,0,1,2,1,0,1,0,4,0,3,1,3,0,2,0,1,1,0,1,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1953,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,0,1,0,4,0,2,1,0,3,0,0,0,0,2,0,2,1,0,1,0,0,2,3,3,1,1,0,0,0,0,0,2,4,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BOTU_1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,1,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0,1,3,0,1,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
BOTU_1955,2,0,0,0,0,1,4,1,0,0,0,1,3,2,1,1,1,3,4,1,2,2,2,3,2,2,3,1,0,4,1,0,0,2,3,4,2,3,1,2,2,2,2,3,1,4,2,0,1,2,2,5,1,2,4,2,2,4,2,2,0,1,1,0,3,2,0,0,1,4,2,0,1,2,1,0,1,0,0,0,1,3,0,3,2,1,1,0,3,2,0,0,0,0,0,0
BOTU_1956,6,15,3,2,13,7,11,8,1,0,3,5,3,2,2,8,7,5,8,8,8,9,6,7,8,6,8,5,0,1,2,1,6,4,3,5,0,7,3,3,0,3,3,5,3,4,3,0,3,2,2,1,1,6,4,0,4,1,3,1,2,4,8,1,2,4,0,6,3,2,3,2,1,4,5,1,3,2,6,1,1,1,0,6,3,3,3,0,0,2,0,0,0,0,0,0
BOTU_1957,0,0,0,1,1,0,1,3,0,0,1,0,0,1,0,1,0,0,3,0,0,1,1,0,1,1,0,0,0,1,2,0,0,0,1,1,0,2,1,3,0,0,0,0,0,1,2,0,1,0,0,2,0,1,1,1,0,0,1,0,1,2,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BOTU_1958,0,0,1,1,0,3,0,1,0,0,0,2,0,1,1,1,2,1,2,0,3,2,1,1,1,2,0,3,0,0,0,0,0,1,3,0,0,2,2,3,2,0,1,1,1,0,1,0,1,0,1,2,0,1,1,0,0,0,2,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
BOTU_1959,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_196,1,0,0,0,0,0,6,4,2,0,31,7,1,3,45,11,3,4,5,16,0,8,2,7,4,8,5,3,0,2,6,2,9,2,5,7,3,0,8,5,7,3,6,2,2,3,0,0,3,13,2,6,9,5,7,17,2,7,13,3,2,40,2,5,8,1,0,2,6,0,18,5,12,4,1,3,0,1,2,2,9,1,12,10,25,0,0,0,27,1,0,0,0,0,0,0
BOTU_1960,0,0,0,0,1,0,0,2,0,0,1,2,1,3,2,1,0,1,4,3,0,6,1,0,1,1,0,0,0,1,1,2,0,1,1,0,3,2,0,3,2,1,1,2,0,0,0,0,2,0,1,2,0,1,1,0,0,0,4,2,1,3,2,1,0,1,0,1,1,0,0,2,0,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1961,5,6,1,1,6,3,6,7,2,0,3,3,3,2,4,3,5,2,4,3,9,7,2,1,5,7,1,3,0,2,2,3,5,4,3,8,2,5,2,3,3,5,3,2,1,5,4,0,6,0,3,4,5,3,6,2,3,3,1,5,4,3,4,2,2,3,0,1,5,3,1,3,1,3,2,4,4,4,3,1,1,1,0,2,0,1,0,0,1,2,0,0,0,0,0,0
BOTU_1962,1,2,1,1,1,1,2,1,0,0,1,0,1,1,1,4,0,1,1,0,0,3,0,0,2,0,1,1,0,0,1,3,2,0,2,2,2,0,0,2,0,0,0,2,2,1,0,0,3,0,2,2,0,0,0,0,0,2,0,2,3,3,1,1,0,2,0,1,1,0,0,2,0,0,1,1,1,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
BOTU_1963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,4,3,0,0,1,0,0,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,8,0,6,1,1,1,1,0,1,0,0,2,0,0,2,0,2,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BOTU_1964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0
BOTU_1965,0,0,2,0,0,0,0,0,0,0,0,2,1,2,1,1,0,5,2,3,0,4,3,1,0,0,0,2,0,1,1,1,2,4,2,2,4,5,2,0,1,1,1,3,1,3,0,0,2,2,2,4,4,2,0,3,0,1,0,1,1,3,2,0,1,1,0,5,2,0,1,3,2,3,0,1,2,1,0,2,1,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0
BOTU_1966,0,1,1,1,0,0,0,0,0,0,0,1,3,4,0,1,5,10,2,3,0,2,1,0,3,3,2,0,0,1,0,1,3,3,2,7,0,2,2,1,2,3,0,0,2,0,0,0,2,0,1,0,0,2,0,1,1,2,2,1,1,4,0,5,0,5,0,1,3,0,0,0,2,1,0,0,1,1,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0
BOTU_1967,1,0,2,0,2,0,1,2,0,0,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BOTU_1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1969,2,4,1,1,7,6,3,4,2,0,1,1,0,2,2,3,0,3,3,4,0,2,1,4,2,0,1,1,0,0,0,2,2,2,1,3,1,2,1,2,3,2,0,1,3,1,1,0,1,1,3,1,2,1,0,0,5,1,0,0,2,0,1,0,1,2,0,3,0,1,0,1,0,1,0,1,2,1,1,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
BOTU_197,79,168,22,25,161,84,29,25,3,0,121,158,113,115,174,92,92,171,183,174,119,137,134,181,101,150,115,109,0,100,669,114,177,520,116,273,488,145,139,1345,103,171,3176,118,98,648,82,0,102,9416,100,122,1333,123,165,2771,90,318,2988,127,180,1560,172,105,1121,91,0,145,777,102,47,152,1729,119,109,133,692,43,86,94,1189,65,84,145,527,30,38,7,846,111,0,0,0,1,0,0
BOTU_1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1971,0,1,1,0,0,1,0,3,0,0,0,3,1,0,2,0,0,3,2,3,0,0,0,2,2,2,0,2,0,0,0,2,1,1,0,3,0,0,0,2,0,2,1,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,2,1,1,0,1,1,1,1,0,1,2,0,0,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0
BOTU_1972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,2,0,0,0,0,2,3,1,1,1,1,1,1,0,4,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,3,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BOTU_1973,0,0,3,1,3,2,1,4,1,0,2,2,2,4,1,3,6,4,5,4,2,4,4,3,7,2,2,3,0,2,2,3,4,3,1,2,6,4,2,2,2,5,3,1,5,3,1,0,2,2,6,1,1,0,2,0,6,2,2,2,3,4,4,3,1,0,0,4,1,4,2,2,3,2,2,2,2,0,1,0,1,0,0,5,1,3,0,0,0,3,0,0,0,0,0,0
BOTU_1974,0,0,0,2,0,0,0,0,0,0,1,2,0,1,4,1,1,1,4,4,1,2,3,2,3,3,3,3,0,2,1,4,6,2,2,2,1,2,1,1,6,2,0,2,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,2,0,1,1,1,2,0,0,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
BOTU_1975,1,3,0,2,1,0,0,3,0,0,2,1,0,2,0,1,0,1,2,2,1,0,1,3,1,0,0,1,0,2,0,2,3,1,1,0,1,2,1,1,1,0,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,1,2,2,1,0,0,0,0,3,0,0,0,1,0,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BOTU_1976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,2,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,2,0,0,1,1,2,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1977,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,4,1,1,2,2,2,1,3,1,0,0,1,3,2,4,1,1,3,1,2,3,4,1,1,1,1,0,1,0,0,0,0,3,1,0,3,2,0,1,0,0,2,1,2,1,0,3,3,0,0,1,2,1,2,1,5,1,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
BOTU_1978,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,1,3,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BOTU_1979,1,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,1,2,0,0,1,4,1,1,1,5,1,3,0,0,0,0,4,0,0,3,1,2,1,0,0,2,1,3,2,1,3,0,1,1,1,1,1,2,0,2,0,1,2,0,0,0,1,2,0,1,0,0,2,0,4,5,2,1,1,0,1,1,2,1,0,1,0,2,2,0,0,0,0,3,0,0,0,0,0,0
BOTU_198,2,1,0,2,1,1,0,1,0,0,25,30,12,10,17,8,47,59,21,17,9,28,7,21,5,8,15,7,0,9,18,8,17,12,11,13,18,7,33,9,9,5,14,10,10,12,9,0,29,7,69,3,6,11,13,5,6,5,22,5,16,9,8,13,12,3,0,10,8,5,0,4,15,9,0,22,16,4,0,8,2,4,0,5,10,0,0,0,7,15,0,0,0,0,0,0
BOTU_1980,0,0,1,1,0,1,0,3,0,0,4,1,4,1,2,2,1,3,3,4,1,0,1,1,2,3,0,0,0,0,0,1,1,0,1,2,0,2,2,1,2,3,0,3,0,1,1,0,0,0,0,1,1,2,0,1,1,1,2,4,2,3,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
BOTU_1981,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,2,0,1,0,3,4,1,0,1,0,1,0,0,1,0,0,0,1,1,2,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,2,0,0,0,0,0,4,1,2,0,1,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0
BOTU_1982,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,1,0,3,2,1,1,4,2,0,0,3,0,2,0,2,3,4,1,0,2,6,1,5,1,1,1,4,0,0,1,3,1,0,1,0,1,0,0,1,2,1,2,1,2,0,2,0,1,1,1,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,3,0,1,0,0,3,1,0,0,0,0,0,0
BOTU_1983,1,1,1,1,1,0,2,2,1,0,1,0,0,0,2,2,0,0,2,1,1,4,2,0,2,1,0,1,0,0,1,1,1,1,3,0,1,1,1,0,1,1,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,2,2,1,1,0,0,0,0,2,1,1,0,2,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BOTU_1984,1,1,2,0,0,1,0,0,0,0,0,0,1,1,0,3,0,2,0,1,0,3,0,2,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,2,0,0,0,1,0,1,0,2,0,1,4,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BOTU_1985,2,2,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,2,4,1,1,2,0,1,2,3,3,4,0,2,1,0,1,1,3,1,2,4,2,0,0,4,4,2,1,2,2,0,2,0,1,0,2,2,8,1,0,2,5,2,3,1,1,1,0,1,0,2,0,0,0,0,1,1,0,3,3,1,1,0,0,2,0,4,3,0,0,0,0,1,0,0,0,0,0,0
BOTU_1986,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,5,0,0,3,1,3,0,0,0,0,0,0,1,1,0,1,2,1,3,1,0,0,0,0,1,2,0,0,1,2,0,1,2,2,0,0,2,1,1,1,3,1,1,0,1,0,3,1,0,0,3,1,1,0,1,1,0,0,0,1,2,0,3,0,0,0,0,1,1,0,0,0,0,0,0
BOTU_1987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,1,0,0,1,2,0,1,0,1,0,0,2,1,0,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
BOTU_1988,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,1,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BOTU_1989,0,0,2,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,2,2,4,2,1,1,3,2,5,1,0,2,1,5,2,1,1,3,0,2,1,0,1,1,0,1,0,0,2,0,1,1,0,2,0,3,3,1,0,3,1,0,2,2,3,1,0,3,0,1,2,0,0,2,3,2,0,1,0,1,0,1,1,1,0,3,1,0,0,0,0,2,0,0,0,0,0,0
BOTU_199,23,15,3,4,13,20,14,4,14,0,6,24,13,9,11,7,8,15,29,15,19,12,21,11,21,20,11,18,0,11,8,7,26,17,8,21,14,27,18,20,16,17,14,8,10,13,11,0,14,13,15,25,19,13,15,25,8,20,12,17,17,22,10,13,17,12,0,30,19,4,5,26,21,8,6,22,25,5,6,12,15,11,0,31,24,7,2,0,18,8,0,0,0,0,0,0
BOTU_1990,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,3,0,3,1,1,3,0,2,1,0,0,0,0,0,0,2,2,1,0,2,1,2,0,1,1,1,1,3,0,1,0,0,2,2,0,0,2,1,1,0,2,0,0,2,0,2,2,1,0,0,0,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOTU_1991,11,10,4,8,11,6,7,10,3,0,4,3,6,4,4,5,6,4,10,9,11,9,5,6,5,10,8,3,0,1,3,5,4,5,3,3,1,10,2,0,3,5,2,4,1,4,1,0,3,2,0,3,3,4,4,0,4,2,7,1,2,1,8,4,7,1,0,3,2,0,2,1,4,6,2,2,1,1,0,1,2,2,0,5,0,2,1,0,0,1,0,0,0,0,0,0
BOTU_1992,2,1,2,0,1,6,1,2,1,0,0,2,1,0,2,1,2,3,0,2,0,8,1,2,1,4,3,0,0,4,1,2,2,0,2,0,1,3,0,0,1,2,1,1,0,2,0,0,0,1,1,2,3,1,4,0,2,1,0,0,1,2,2,4,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,2,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0
