OTU,Kingdom,Phylum,Class,Order,Family,Genus,Label
BOTU_6319,Bacteria,Myxococcota,Polyangia,unidentified,unidentified,unidentified,BOTU_6319_Polyangia
BOTU_6320,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_6320_Vicinamibacterales
BOTU_6322,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_6322_Gemmatimonadaceae
BOTU_6327,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,BOTU_6327_Puia
BOTU_6331,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_6331_Bdellovibrio
BOTU_6324,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,unidentified,BOTU_6324_Micromonosporaceae
BOTU_6323,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,BOTU_6323_Paenibacillus
BOTU_6332,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,BOTU_6332_Pirellula
BOTU_6328,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_6328_Haliangium
BOTU_6330,Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,mle1-27,BOTU_6330_mle1-27
BOTU_6339,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,BOTU_6339_Vishniacozyma
BOTU_6334,Bacteria,Verrucomicrobiota,Verrucomicrobiae,unidentified,unidentified,unidentified,BOTU_6334_Verrucomicrobiae
BOTU_6337,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_6337_WD2101_soil_group
BOTU_6338,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_6338_WD2101_soil_group
BOTU_6340,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_6340_WD2101_soil_group
BOTU_6333,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,unidentified,unidentified,BOTU_6333_Chlamydiales
BOTU_6329,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_6329_Actinobacteria
BOTU_6335,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_6335_Vicinamibacterales
BOTU_6343,Bacteria,Planctomycetota,Planctomycetes,unidentified,unidentified,unidentified,BOTU_6343_Planctomycetes
BOTU_6342,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,unidentified,BOTU_6342_Phycisphaeraceae
BOTU_6341,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadales,Chthonomonadales,BOTU_6341_Chthonomonadales
BOTU_6347,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6347_unidentified
BOTU_6336,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_6336_Actinobacteria
BOTU_6355,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6355_unidentified
BOTU_6344,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_6344_TK10
BOTU_6345,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,BOTU_6345_Kapabacteriales
BOTU_6358,Archaea,Halobacterota,Halobacteria,Halobacterales,Haloferacaceae,Haloplanus,BOTU_6358_Haloplanus
BOTU_6351,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6351_Gemmataceae
BOTU_6348,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,BOTU_6348_Nitrolancea
BOTU_6352,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,BOTU_6352_Gemmata
BOTU_6350,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6350_Bacteria
BOTU_6357,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_6357_SBR1031
BOTU_6353,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_6353_Gemmatimonadaceae
BOTU_6359,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6359_Gemmataceae
BOTU_6346,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Actinopolymorpha,BOTU_6346_Actinopolymorpha
BOTU_6360,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,BOTU_6360_JG30-KF-CM45
BOTU_6362,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),BOTU_6362_SAR324_clade(Marine_group_B)
BOTU_6349,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,R7C24,R7C24,BOTU_6349_R7C24
BOTU_6364,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_6364_WD2101_soil_group
BOTU_6356,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter,BOTU_6356_Pajaroellobacter
BOTU_6354,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,unidentified,BOTU_6354_Diplorickettsiaceae
BOTU_6363,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6363_Gemmataceae
BOTU_6361,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,BOTU_6361_Legionella
BOTU_6369,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),BOTU_6369_Absconditabacteriales_(SR1)
BOTU_6370,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6370_Gemmataceae
BOTU_6366,Bacteria,Myxococcota,Polyangia,unidentified,unidentified,unidentified,BOTU_6366_Polyangia
BOTU_6365,Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,Blfdi19,BOTU_6365_Blfdi19
BOTU_6367,Bacteria,Proteobacteria,Alphaproteobacteria,Ferrovibrionales,Ferrovibrionaceae,Ferrovibrio,BOTU_6367_Ferrovibrio
BOTU_6372,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_6372_Bdellovibrio
BOTU_6376,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,BOTU_6376_Parcubacteria
BOTU_6374,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,BOTU_6374_SM1A02
BOTU_6380,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,BOTU_6380_Chloroplast
BOTU_6375,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6375_Bacteria
BOTU_6371,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,unidentified,BOTU_6371_Diplorickettsiaceae
BOTU_6382,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,BOTU_6382_Chthonomonas
BOTU_6373,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,BOTU_6373_Nocardia
BOTU_6368,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,BOTU_6368_Pantoea
BOTU_6377,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,BOTU_6377_SM2D12
BOTU_6381,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,BOTU_6381_NS11-12_marine_group
BOTU_6379,Bacteria,Chloroflexi,AD3,AD3,AD3,AD3,BOTU_6379_AD3
BOTU_6378,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,BOTU_6378_Cytophaga
BOTU_6390,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6390_unidentified
BOTU_6385,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,BOTU_6385_KD3-10
BOTU_6383,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,unidentified,BOTU_6383_Unknown_Family
BOTU_6384,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified,BOTU_6384_Gaiellales
BOTU_6387,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6387_Gemmataceae
BOTU_6389,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unidentified,unidentified,BOTU_6389_Rhodospirillales
BOTU_6391,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,BOTU_6391_Gemmata
BOTU_6386,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_6386_0319-6G20
BOTU_6393,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,BOTU_6393_SM1A02
BOTU_6392,Bacteria,FCPU426,FCPU426,FCPU426,FCPU426,FCPU426,BOTU_6392_FCPU426
BOTU_6394,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,unidentified,unidentified,BOTU_6394_Rhodospirillales
BOTU_6398,Bacteria,Patescibacteria,Parcubacteria,unidentified,unidentified,unidentified,BOTU_6398_Parcubacteria
BOTU_6388,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,BOTU_6388_Armatimonadales
BOTU_6397,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,BOTU_6397_vadinHA49
BOTU_6396,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,unidentified,BOTU_6396_Methylacidiphilaceae
BOTU_6395,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,BOTU_6395_OM27_clade
BOTU_6404,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6404_unidentified
BOTU_6400,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus-Caldovatus,BOTU_6400_Craurococcus-Caldovatus
BOTU_6399,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified,BOTU_6399_Gaiellales
BOTU_6401,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,BOTU_6401_Gemmatimonas
BOTU_6405,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,BOTU_6405_Chloroplast
BOTU_6403,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_6403_Gemmatimonadaceae
BOTU_6407,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,BOTU_6407_Deinococcus
BOTU_6402,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,BOTU_6402_Blastococcus
BOTU_6409,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,BOTU_6409_Saccharimonadales
BOTU_6410,Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,BOTU_6410_Berkelbacteria
BOTU_6408,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,unidentified,unidentified,BOTU_6408_Vicinamibacterales
BOTU_6415,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_6415_Isosphaeraceae
BOTU_6411,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,BOTU_6411_Chloroplast
BOTU_6406,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_6406_Haliangium
BOTU_6416,Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,unidentified,BOTU_6416_Babeliaceae
BOTU_6413,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,unidentified,unidentified,BOTU_6413_Micavibrionales
BOTU_6418,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,BOTU_6418_Parcubacteria
BOTU_6421,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales,Woesearchaeales,BOTU_6421_Woesearchaeales
BOTU_6419,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_6419_WD2101_soil_group
BOTU_6412,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,BOTU_6412_MB-A2-108
BOTU_6417,Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,Pla4_lineage,BOTU_6417_Pla4_lineage
BOTU_6414,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6414_Gammaproteobacteria
BOTU_6420,Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,BD7-11,BOTU_6420_BD7-11
BOTU_6422,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,BOTU_6422_KD4-96
BOTU_6423,Bacteria,Bacteroidota,SJA-28,SJA-28,SJA-28,SJA-28,BOTU_6423_SJA-28
BOTU_6429,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,BOTU_6429_Gemmata
BOTU_6427,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Filimonas,BOTU_6427_Filimonas
BOTU_6425,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6425_Gammaproteobacteria
BOTU_6424,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,BOTU_6424_Candidatus_Alysiosphaera
BOTU_6426,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,BOTU_6426_NS11-12_marine_group
BOTU_6431,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,unidentified,BOTU_6431_Paracaedibacteraceae
BOTU_6428,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,BOTU_6428_Edaphobaculum
BOTU_6433,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6433_Gemmataceae
BOTU_6432,Bacteria,Armatimonadota,unidentified,unidentified,unidentified,unidentified,BOTU_6432_Armatimonadota
BOTU_6430,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,BOTU_6430_Acetobacteraceae
BOTU_6435,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,BOTU_6435_SM2D12
BOTU_6440,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unidentified,BOTU_6440_Roseiflexaceae
BOTU_6441,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,unidentified,BOTU_6441_Roseiflexaceae
BOTU_6438,Bacteria,Dependentiae,Babeliae,Babeliales,unidentified,unidentified,BOTU_6438_Babeliales
BOTU_6442,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria,BOTU_6442_Parcubacteria
BOTU_6439,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_6439_0319-6G20
BOTU_6434,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,unidentified,BOTU_6434_Micrococcaceae
BOTU_6436,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,BOTU_6436_Sphingobium
BOTU_6444,Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,vadinHA49,BOTU_6444_vadinHA49
BOTU_6448,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,BOTU_6448_WD2101_soil_group
BOTU_6437,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,BOTU_6437_Paenibacillus
BOTU_6452,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,0319-6G20,BOTU_6452_0319-6G20
BOTU_6443,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,unidentified,BOTU_6443_Unknown_Family
BOTU_6447,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,Nannocystaceae,BOTU_6447_Nannocystaceae
BOTU_6445,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6445_Bacteria
BOTU_6449,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_6449_Haliangium
BOTU_6456,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,unidentified,BOTU_6456_Ktedonobacteraceae
BOTU_6451,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,BOTU_6451_Solirubrobacter
BOTU_6450,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_6450_Alphaproteobacteria
BOTU_6458,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6458_Gemmataceae
BOTU_6446,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,unidentified,unidentified,BOTU_6446_Burkholderiales
BOTU_6453,Bacteria,Proteobacteria,Alphaproteobacteria,unidentified,unidentified,unidentified,BOTU_6453_Alphaproteobacteria
BOTU_6455,Bacteria,Proteobacteria,Gammaproteobacteria,unidentified,unidentified,unidentified,BOTU_6455_Gammaproteobacteria
BOTU_6460,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,unidentified,BOTU_6460_Simkaniaceae
BOTU_6454,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Nordella,BOTU_6454_Nordella
BOTU_6461,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,BOTU_6461_Gemmata
BOTU_6459,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,unidentified,BOTU_6459_Diplorickettsiaceae
BOTU_6462,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,BOTU_6462_SM2D12
BOTU_6463,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,BOTU_6463_Sumerlaea
BOTU_6464,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionales,Vampirovibrionales,BOTU_6464_Vampirovibrionales
BOTU_6457,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,BOTU_6457_Paenibacillus
BOTU_6465,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,BOTU_6465_Saccharimonadales
BOTU_6467,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,BOTU_6467_Gemmatimonas
BOTU_6474,Bacteria,Firmicutes,Bacilli,Entomoplasmatales,unidentified,unidentified,BOTU_6474_Entomoplasmatales
BOTU_6470,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,unidentified,BOTU_6470_Ktedonobacteraceae
BOTU_6469,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_6469_C0119
BOTU_6466,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_6466_Haliangium
BOTU_6468,Bacteria,Myxococcota,Polyangia,unidentified,unidentified,unidentified,BOTU_6468_Polyangia
BOTU_6473,Bacteria,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,BOTU_6473_C0119
BOTU_6471,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,BOTU_6471_Chthonomonas
BOTU_6479,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6479_unidentified
BOTU_6476,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,BOTU_6476_OM190
BOTU_6472,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified,unidentified,BOTU_6472_Gaiellales
BOTU_6478,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031,BOTU_6478_SBR1031
BOTU_6477,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,unidentified,BOTU_6477_Geminicoccaceae
BOTU_6480,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unidentified,BOTU_6480_Anaerolineaceae
BOTU_6483,Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,Lineage_IV,BOTU_6483_Lineage_IV
BOTU_6475,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,unidentified,BOTU_6475_Oxalobacteraceae
BOTU_6486,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6486_Gemmataceae
BOTU_6489,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,unidentified,BOTU_6489_Nostocaceae
BOTU_6490,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_6490_Isosphaeraceae
BOTU_6482,Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,BOTU_6482_JG30-KF-CM66
BOTU_6485,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,unidentified,BOTU_6485_Gemmatimonadaceae
BOTU_6481,Bacteria,Actinobacteriota,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108,BOTU_6481_MB-A2-108
BOTU_6484,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10,BOTU_6484_TK10
BOTU_6492,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,BOTU_6492_AKIW781
BOTU_6494,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,BOTU_6494_SH-PL14
BOTU_6496,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,BOTU_6496_Tepidisphaera
BOTU_6488,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Polyangium,BOTU_6488_Polyangium
BOTU_6495,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,BOTU_6495_SM1A02
BOTU_6491,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,BOTU_6491_Iamia
BOTU_6487,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7,BOTU_6487_Subgroup_7
BOTU_6497,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,BOTU_6497_Aquicella
BOTU_6499,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,BOTU_6499_AKIW781
BOTU_6493,Bacteria,Actinobacteriota,Actinobacteria,unidentified,unidentified,unidentified,BOTU_6493_Actinobacteria
BOTU_6501,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,BOTU_6501_Spirosoma
BOTU_6498,Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,WPS-2,BOTU_6498_WPS-2
BOTU_6503,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,unidentified,BOTU_6503_Isosphaeraceae
BOTU_6500,Bacteria,Armatimonadota,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,BOTU_6500_Chthonomonas
BOTU_6505,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,unidentified,BOTU_6505_Gemmataceae
BOTU_6506,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,BOTU_6506_SM1A02
BOTU_6504,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,unidentified,BOTU_6504_Holosporaceae
BOTU_6507,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,BOTU_6507_Bacteria
BOTU_6502,Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionaceae,Vampirovibrio,BOTU_6502_Vampirovibrio
BOTU_6510,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,unidentified,BOTU_6510_Silvanigrellaceae
BOTU_6512,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,BOTU_6512_AKIW781
BOTU_6509,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,BOTU_6509_Haliangium
BOTU_6508,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,BOTU_6508_OM27_clade
BOTU_6513,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,BOTU_6513_Edaphobaculum
BOTU_6514,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,unidentified,unidentified,BOTU_6514_Oligoflexales
BOTU_6516,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_6516_Bdellovibrio
BOTU_6518,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,BOTU_6518_Candidatus_Magasanikbacteria
BOTU_6511,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,BOTU_6511_Asticcacaulis
BOTU_6515,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Sporocytophaga,BOTU_6515_Sporocytophaga
BOTU_6523,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BOTU_6523_Bdellovibrio
